Time,kx,ky,Amp
7.5,7,17,4.67E-21
7.5,8,17,2.45E-21
7.5,9,17,2.91E-21
7.5,10,17,3.71E-21
7.5,11,17,7.45E-21
7.5,12,17,7.63E-21
7.5,13,17,1.41E-21
7.5,14,17,9.80E-21
7.5,15,17,3.74E-21
7.5,16,17,6.72E-21
7.5,17,17,1.22E-21
7.5,18,17,4.23E-21
7.5,19,17,2.82E-22
7.5,20,17,1.22E-22
7.5,21,17,1.55E-22
7.5,22,17,4.16E-23
7.5,23,17,1.61E-22
7.5,24,17,2.72E-23
7.5,25,17,7.41E-23
7.5,26,17,2.32E-23
7.5,27,17,5.65E-23
7.5,28,17,3.95E-23
7.5,29,17,1.05E-22
7.5,30,17,3.77E-23
7.5,31,17,9.80E-23
7.5,0,18,3.79E-21
7.5,1,18,7.78E-08
7.5,2,18,1.64E-21
7.5,3,18,9.92E-21
7.5,4,18,1.41E-21
7.5,5,18,2.40E-21
7.5,6,18,3.65E-21
7.5,7,18,6.24E-21
7.5,8,18,1.16E-21
7.5,9,18,4.42E-21
7.5,10,18,2.16E-21
7.5,11,18,3.57E-21
7.5,12,18,5.00E-21
7.5,13,18,1.61E-21
7.5,14,18,5.41E-21
7.5,15,18,2.55E-21
7.5,16,18,2.69E-21
7.5,17,18,1.95E-21
7.5,18,18,3.84E-21
7.5,19,18,2.47E-22
7.5,20,18,1.21E-22
7.5,21,18,1.02E-23
7.5,22,18,3.83E-23
7.5,23,18,3.75E-23
7.5,24,18,3.44E-23
7.5,25,18,1.02E-22
7.5,26,18,2.14E-23
7.5,27,18,5.25E-23
7.5,28,18,5.83E-23
7.5,29,18,4.26E-23
7.5,30,18,5.70E-23
7.5,31,18,5.60E-23
7.5,0,19,2.83E-21
7.5,1,19,3.22E-20
7.5,2,19,1.37E-21
7.5,3,19,8.51E-21
7.5,4,19,4.70E-22
7.5,5,19,2.24E-21
7.5,6,19,3.43E-21
7.5,7,19,7.02E-21
7.5,8,19,1.53E-21
7.5,9,19,5.28E-21
7.5,10,19,1.78E-21
7.5,11,19,2.66E-21
7.5,12,19,2.50E-21
7.5,13,19,3.16E-21
7.5,14,19,2.90E-21
7.5,15,19,7.02E-21
7.5,16,19,2.32E-21
7.5,17,19,3.93E-21
7.5,18,19,3.05E-21
7.5,19,19,1.53E-22
7.5,20,19,1.07E-22
7.5,21,19,3.92E-23
7.5,22,19,4.74E-23
7.5,23,19,9.75E-23
7.5,24,19,3.86E-23
7.5,25,19,8.01E-23
7.5,26,19,3.97E-23
7.5,27,19,3.17E-23
7.5,28,19,7.96E-23
7.5,29,19,7.38E-23
7.5,30,19,4.59E-23
7.5,31,19,9.53E-24
7.5,0,20,2.55E-21
7.5,1,20,6.24E-08
7.5,2,20,9.44E-22
7.5,3,20,7.25E-21
7.5,4,20,4.74E-22
7.5,5,20,5.34E-21
7.5,6,20,3.42E-21
7.5,7,20,6.47E-21
7.5,8,20,2.00E-21
7.5,9,20,5.17E-21
7.5,10,20,1.80E-21
7.5,11,20,3.92E-21
7.5,12,20,1.45E-21
7.5,13,20,2.73E-21
7.5,14,20,2.03E-21
7.5,15,20,1.14E-20
7.5,16,20,2.45E-21
7.5,17,20,6.35E-21
7.5,18,20,2.25E-21
7.5,19,20,1.67E-22
7.5,20,20,9.51E-23
7.5,21,20,4.90E-23
7.5,22,20,7.30E-23
7.5,23,20,6.34E-23
7.5,24,20,4.40E-23
7.5,25,20,6.49E-23
7.5,26,20,5.62E-23
7.5,27,20,1.60E-23
7.5,28,20,9.46E-23
7.5,29,20,3.46E-23
7.5,30,20,5.09E-23
7.5,31,20,1.76E-22
7.5,0,21,2.20E-21
7.5,1,21,9.56E-20
7.5,2,21,6.26E-22
7.5,3,21,8.25E-21
7.5,4,21,5.07E-22
7.5,5,21,5.65E-21
7.5,6,21,2.82E-21
7.5,7,21,6.28E-21
7.5,8,21,2.06E-21
7.5,9,21,6.10E-21
7.5,10,21,1.00E-21
7.5,11,21,3.10E-21
7.5,12,21,2.06E-21
7.5,13,21,1.27E-21
7.5,14,21,8.98E-22
7.5,15,21,1.10E-20
7.5,16,21,1.31E-21
7.5,17,21,7.62E-21
7.5,18,21,1.76E-21
7.5,19,21,2.03E-22
7.5,20,21,3.45E-23
7.5,21,21,1.03E-22
7.5,22,21,6.19E-23
7.5,23,21,1.19E-22
7.5,24,21,6.09E-23
7.5,25,21,2.82E-23
7.5,26,21,1.71E-23
7.5,27,21,5.86E-23
7.5,28,21,6.39E-23
7.5,29,21,1.98E-23
7.5,30,21,2.60E-23
7.5,31,21,3.71E-23
7.5,0,22,2.20E-21
7.5,1,22,5.10E-08
7.5,2,22,1.21E-21
7.5,3,22,1.31E-20
7.5,4,22,2.00E-21
7.5,5,22,4.27E-21
7.5,6,22,2.10E-21
7.5,7,22,7.89E-21
7.5,8,22,1.91E-21
7.5,9,22,7.33E-21
7.5,10,22,5.01E-22
7.5,11,22,4.92E-22
7.5,12,22,1.78E-21
7.5,13,22,1.64E-21
7.5,14,22,1.36E-21
7.5,15,22,7.67E-21
7.5,16,22,1.74E-21
7.5,17,22,7.11E-21
7.5,18,22,1.34E-21
7.5,19,22,2.22E-22
7.5,20,22,9.18E-23
7.5,21,22,4.41E-23
7.5,22,22,4.97E-23
7.5,23,22,3.77E-23
7.5,24,22,4.28E-23
7.5,25,22,5.20E-23
7.5,26,22,1.21E-23
7.5,27,22,1.35E-22
7.5,28,22,5.04E-23
7.5,29,22,9.28E-23
7.5,30,22,5.94E-23
7.5,31,22,1.10E-22
7.5,0,23,3.15E-21
7.5,1,23,8.09E-21
7.5,2,23,2.61E-21
7.5,3,23,1.81E-20
7.5,4,23,3.13E-21
7.5,5,23,3.48E-21
7.5,6,23,1.86E-21
7.5,7,23,9.04E-21
7.5,8,23,2.04E-21
7.5,9,23,8.17E-21
7.5,10,23,1.90E-21
7.5,11,23,2.57E-21
7.5,12,23,5.83E-22
7.5,13,23,4.34E-21
7.5,14,23,1.73E-21
7.5,15,23,3.75E-21
7.5,16,23,2.26E-21
7.5,17,23,4.13E-21
7.5,18,23,7.18E-22
7.5,19,23,1.42E-22
7.5,20,23,5.80E-23
7.5,21,23,5.28E-23
7.5,22,23,4.54E-23
7.5,23,23,4.70E-23
7.5,24,23,5.02E-23
7.5,25,23,8.83E-23
7.5,26,23,2.11E-23
7.5,27,23,4.68E-23
7.5,28,23,1.60E-23
7.5,29,23,1.72E-23
7.5,30,23,5.90E-23
7.5,31,23,1.77E-22
7.5,0,24,3.87E-21
7.5,1,24,4.23E-08
7.5,2,24,3.28E-21
7.5,3,24,1.93E-20
7.5,4,24,3.62E-21
7.5,5,24,4.68E-21
7.5,6,24,2.06E-21
7.5,7,24,8.58E-21
7.5,8,24,2.45E-21
7.5,9,24,9.31E-21
7.5,10,24,3.79E-21
7.5,11,24,5.48E-21
7.5,12,24,7.20E-22
7.5,13,24,6.48E-21
7.5,14,24,2.08E-21
7.5,15,24,2.11E-21
7.5,16,24,1.77E-21
7.5,17,24,1.45E-21
7.5,18,24,4.64E-22
7.5,19,24,1.09E-22
7.5,20,24,8.06E-23
7.5,21,24,4.82E-23
7.5,22,24,3.71E-23
7.5,23,24,1.27E-22
7.5,24,24,4.37E-23
7.5,25,24,6.67E-23
7.5,26,24,1.29E-23
7.5,27,24,9.59E-23
7.5,28,24,9.66E-24
7.5,29,24,5.11E-23
7.5,30,24,6.76E-23
7.5,31,24,1.30E-22
7.5,0,25,2.94E-21
7.5,1,25,6.17E-20
7.5,2,25,2.72E-21
7.5,3,25,1.58E-20
7.5,4,25,3.40E-21
7.5,5,25,4.76E-21
7.5,6,25,1.86E-21
7.5,7,25,6.75E-21
7.5,8,25,2.40E-21
7.5,9,25,6.50E-21
7.5,10,25,4.86E-21
7.5,11,25,5.65E-21
7.5,12,25,1.43E-21
7.5,13,25,6.06E-21
7.5,14,25,2.42E-21
7.5,15,25,3.84E-21
7.5,16,25,1.12E-21
7.5,17,25,1.68E-21
7.5,18,25,9.81E-22
7.5,19,25,1.63E-22
7.5,20,25,7.47E-23
7.5,21,25,6.09E-23
7.5,22,25,2.93E-23
7.5,23,25,1.57E-22
7.5,24,25,6.14E-23
7.5,25,25,7.17E-23
7.5,26,25,2.31E-23
7.5,27,25,6.37E-23
7.5,28,25,8.44E-24
7.5,29,25,5.15E-23
7.5,30,25,9.35E-23
7.5,31,25,3.68E-22
7.5,0,26,1.89E-21
7.5,1,26,3.56E-08
7.5,2,26,4.07E-21
7.5,3,26,9.99E-21
7.5,4,26,1.86E-21
7.5,5,26,4.37E-21
7.5,6,26,7.37E-22
7.5,7,26,2.99E-21
7.5,8,26,1.73E-21
7.5,9,26,1.68E-21
7.5,10,26,4.07E-21
7.5,11,26,2.67E-21
7.5,12,26,1.51E-21
7.5,13,26,3.97E-21
7.5,14,26,2.15E-21
7.5,15,26,5.59E-21
7.5,16,26,1.52E-21
7.5,17,26,1.72E-21
7.5,18,26,1.76E-21
7.5,19,26,1.03E-22
7.5,20,26,8.71E-23
7.5,21,26,1.61E-23
7.5,22,26,5.87E-23
7.5,23,26,9.51E-23
7.5,24,26,5.13E-23
7.5,25,26,7.55E-23
7.5,26,26,2.30E-23
7.5,27,26,3.86E-23
7.5,28,26,2.63E-23
7.5,29,26,4.91E-23
7.5,30,26,3.85E-23
7.5,31,26,8.08E-23
7.5,0,27,4.04E-21
7.5,1,27,2.75E-19
7.5,2,27,5.63E-21
7.5,3,27,4.70E-21
7.5,4,27,1.60E-21
7.5,5,27,4.61E-21
7.5,6,27,2.35E-21
7.5,7,27,3.28E-21
7.5,8,27,1.31E-21
7.5,9,27,1.17E-21
7.5,10,27,2.36E-21
7.5,11,27,1.33E-21
7.5,12,27,1.22E-21
7.5,13,27,3.02E-21
7.5,14,27,2.17E-21
7.5,15,27,6.76E-21
7.5,16,27,1.35E-21
7.5,17,27,2.27E-21
7.5,18,27,2.41E-21
7.5,19,27,3.60E-22
7.5,20,27,8.89E-23
7.5,21,27,1.07E-22
7.5,22,27,5.21E-23
7.5,23,27,9.01E-23
7.5,24,27,8.65E-23
7.5,25,27,4.03E-23
7.5,26,27,5.91E-23
7.5,27,27,5.08E-23
7.5,28,27,1.59E-23
7.5,29,27,7.73E-23
7.5,30,27,1.71E-23
7.5,31,27,1.51E-22
7.5,0,28,4.80E-21
7.5,1,28,3.02E-08
7.5,2,28,5.47E-21
7.5,3,28,2.31E-21
7.5,4,28,3.84E-21
7.5,5,28,5.30E-21
7.5,6,28,4.05E-21
7.5,7,28,7.12E-21
7.5,8,28,1.67E-21
7.5,9,28,2.67E-21
7.5,10,28,1.63E-21
7.5,11,28,3.67E-21
7.5,12,28,1.06E-21
7.5,13,28,3.72E-21
7.5,14,28,3.10E-21
7.5,15,28,6.92E-21
7.5,16,28,1.34E-21
7.5,17,28,2.75E-21
7.5,18,28,2.26E-21
7.5,19,28,6.32E-22
7.5,20,28,7.11E-23
7.5,21,28,3.58E-23
7.5,22,28,6.49E-23
7.5,23,28,1.81E-22
7.5,24,28,5.57E-23
7.5,25,28,1.32E-22
7.5,26,28,6.27E-23
7.5,27,28,2.48E-23
7.5,28,28,3.52E-23
7.5,29,28,6.61E-23
7.5,30,28,1.60E-23
7.5,31,28,1.94E-22
7.5,0,29,3.53E-21
7.5,1,29,1.75E-19
7.5,2,29,4.59E-21
7.5,3,29,2.63E-21
7.5,4,29,4.22E-21
7.5,5,29,5.72E-21
7.5,6,29,3.53E-21
7.5,7,29,7.38E-21
7.5,8,29,2.13E-21
7.5,9,29,3.11E-21
7.5,10,29,1.92E-21
7.5,11,29,3.41E-21
7.5,12,29,1.12E-21
7.5,13,29,5.21E-21
7.5,14,29,2.49E-21
7.5,15,29,5.59E-21
7.5,16,29,1.72E-21
7.5,17,29,1.05E-21
7.5,18,29,1.29E-21
7.5,19,29,5.30E-22
7.5,20,29,6.15E-23
7.5,21,29,3.71E-23
7.5,22,29,6.02E-23
7.5,23,29,1.34E-22
7.5,24,29,7.16E-23
7.5,25,29,1.12E-22
7.5,26,29,7.57E-23
7.5,27,29,5.88E-23
7.5,28,29,1.11E-23
7.5,29,29,3.02E-23
7.5,30,29,2.10E-23
7.5,31,29,2.79E-22
7.5,0,30,1.95E-21
7.5,1,30,2.58E-08
7.5,2,30,4.38E-21
7.5,3,30,3.89E-21
7.5,4,30,2.99E-21
7.5,5,30,6.36E-21
7.5,6,30,1.42E-21
7.5,7,30,5.70E-21
7.5,8,30,2.35E-21
7.5,9,30,2.13E-21
7.5,10,30,2.67E-21
7.5,11,30,1.60E-21
7.5,12,30,1.59E-21
7.5,13,30,7.14E-21
7.5,14,30,1.01E-21
7.5,15,30,4.94E-21
7.5,16,30,2.20E-21
7.5,17,30,1.79E-21
7.5,18,30,7.94E-22
7.5,19,30,3.56E-22
7.5,20,30,9.04E-23
7.5,21,30,6.51E-23
7.5,22,30,4.49E-23
7.5,23,30,2.15E-22
7.5,24,30,2.00E-23
7.5,25,30,1.98E-22
7.5,26,30,5.04E-23
7.5,27,30,3.99E-23
7.5,28,30,1.70E-23
7.5,29,30,2.61E-23
7.5,30,30,3.18E-23
7.5,31,30,1.43E-22
7.5,0,31,3.15E-21
7.5,1,31,2.52E-19
7.5,2,31,5.08E-21
7.5,3,31,8.76E-21
7.5,4,31,2.42E-21
7.5,5,31,6.44E-21
7.5,6,31,4.13E-22
7.5,7,31,7.65E-21
7.5,8,31,3.22E-21
7.5,9,31,8.14E-22
7.5,10,31,3.55E-21
7.5,11,31,9.30E-22
7.5,12,31,2.50E-21
7.5,13,31,8.84E-21
7.5,14,31,3.25E-21
7.5,15,31,5.83E-21
7.5,16,31,4.30E-21
7.5,17,31,3.41E-21
7.5,18,31,1.63E-21
7.5,19,31,4.29E-22
7.5,20,31,1.21E-22
7.5,21,31,5.35E-23
7.5,22,31,6.89E-23
7.5,23,31,8.59E-23
7.5,24,31,2.08E-23
7.5,25,31,4.94E-23
7.5,26,31,2.35E-23
7.5,27,31,1.25E-22
7.5,28,31,2.35E-23
7.5,29,31,4.70E-23
7.5,30,31,4.09E-23
7.5,31,31,3.02E-22
7.5,0,32,5.11E-21
7.5,1,32,2.22E-08
7.5,2,32,5.86E-21
7.5,3,32,1.23E-20
7.5,4,32,3.39E-21
7.5,5,32,5.47E-21
7.5,6,32,5.54E-22
7.5,7,32,1.05E-20
7.5,8,32,4.12E-21
7.5,9,32,2.09E-21
7.5,10,32,3.63E-21
7.5,11,32,1.11E-21
7.5,12,32,2.91E-21
7.5,13,32,9.23E-21
7.5,14,32,3.63E-21
7.5,15,32,5.60E-21
7.5,16,32,5.06E-21
7.5,17,32,3.58E-21
7.5,18,32,2.86E-21
7.5,19,32,6.59E-22
7.5,20,32,1.24E-22
7.5,21,32,6.94E-23
7.5,22,32,7.02E-23
7.5,23,32,6.30E-23
7.5,24,32,5.10E-23
7.5,25,32,9.82E-23
7.5,26,32,5.01E-23
7.5,27,32,4.03E-23
7.5,28,32,3.58E-23
7.5,29,32,4.42E-23
7.5,30,32,7.76E-23
7.5,31,32,1.18E-22
7.5,0,33,5.75E-21
7.5,1,33,3.34E-19
7.5,2,33,5.30E-21
7.5,3,33,1.08E-20
7.5,4,33,3.94E-21
7.5,5,33,3.39E-21
7.5,6,33,5.14E-22
7.5,7,33,1.00E-20
7.5,8,33,3.76E-21
7.5,9,33,8.67E-23
7.5,10,33,2.40E-21
7.5,11,33,4.23E-22
7.5,12,33,2.08E-21
7.5,13,33,6.32E-21
7.5,14,33,2.23E-21
7.5,15,33,3.21E-21
7.5,16,33,3.67E-21
7.5,17,33,4.46E-21
7.5,18,33,2.41E-21
7.5,19,33,6.07E-22
7.5,20,33,1.29E-22
7.5,21,33,7.10E-23
7.5,22,33,6.47E-23
7.5,23,33,5.83E-23
7.5,24,33,1.58E-23
7.5,25,33,5.96E-23
7.5,26,33,1.45E-23
7.5,27,33,9.96E-23
7.5,28,33,3.09E-24
7.5,29,33,7.50E-23
7.5,30,33,5.97E-23
7.5,31,33,2.77E-22
7.5,0,34,4.96E-21
7.5,1,34,1.92E-08
7.5,2,34,3.43E-21
7.5,3,34,4.99E-21
7.5,4,34,3.86E-21
7.5,5,34,1.42E-21
7.5,6,34,1.74E-21
7.5,7,34,6.69E-21
7.5,8,34,2.19E-21
7.5,9,34,3.29E-21
7.5,10,34,1.53E-21
7.5,11,34,2.18E-21
7.5,12,34,1.10E-21
7.5,13,34,8.45E-22
7.5,14,34,1.74E-21
7.5,15,34,2.64E-21
7.5,16,34,2.19E-21
7.5,17,34,4.70E-21
7.5,18,34,5.32E-22
7.5,19,34,3.84E-22
7.5,20,34,1.16E-22
7.5,21,34,1.94E-23
7.5,22,34,5.48E-23
7.5,23,34,5.12E-24
7.5,24,34,3.82E-23
7.5,25,34,2.93E-23
7.5,26,34,2.37E-23
7.5,27,34,4.69E-23
7.5,28,34,8.57E-24
7.5,29,34,3.09E-23
7.5,30,34,2.62E-23
7.5,31,34,5.41E-23
7.5,0,35,3.57E-21
7.5,1,35,3.47E-20
7.5,2,35,2.89E-21
7.5,3,35,1.63E-21
7.5,4,35,3.68E-21
7.5,5,35,1.72E-21
7.5,6,35,2.59E-21
7.5,7,35,2.99E-21
7.5,8,35,7.37E-22
7.5,9,35,3.53E-21
7.5,10,35,1.68E-21
7.5,11,35,3.18E-21
7.5,12,35,1.48E-21
7.5,13,35,3.92E-21
7.5,14,35,2.42E-21
7.5,15,35,3.36E-21
7.5,16,35,1.54E-21
7.5,17,35,6.60E-21
7.5,18,35,3.47E-21
7.5,19,35,1.49E-22
7.5,20,35,9.66E-23
7.5,21,35,3.42E-23
7.5,22,35,6.94E-23
7.5,23,35,8.37E-23
7.5,24,35,3.56E-23
7.5,25,35,5.99E-23
7.5,26,35,2.58E-24
7.5,27,35,3.52E-23
7.5,28,35,3.79E-23
7.5,29,35,1.12E-22
7.5,30,35,6.69E-24
7.5,31,35,1.10E-22
7.5,0,36,2.44E-21
7.5,1,36,1.67E-08
7.5,2,36,4.25E-21
7.5,3,36,3.29E-21
7.5,4,36,3.42E-21
7.5,5,36,1.72E-21
7.5,6,36,2.95E-21
7.5,7,36,3.99E-22
7.5,8,36,1.10E-21
7.5,9,36,2.34E-21
7.5,10,36,6.76E-22
7.5,11,36,3.39E-21
7.5,12,36,1.73E-21
7.5,13,36,4.70E-21
7.5,14,36,3.42E-21
7.5,15,36,4.11E-21
7.5,16,36,1.30E-21
7.5,17,36,8.35E-21
7.5,18,36,4.24E-21
7.5,19,36,1.82E-22
7.5,20,36,7.03E-23
7.5,21,36,5.46E-23
7.5,22,36,4.69E-23
7.5,23,36,9.91E-23
7.5,24,36,2.69E-23
7.5,25,36,8.89E-23
7.5,26,36,1.20E-23
7.5,27,36,6.44E-23
7.5,28,36,3.50E-23
7.5,29,36,8.71E-23
7.5,30,36,1.76E-23
7.5,31,36,2.57E-22
7.5,0,37,1.66E-21
7.5,1,37,1.38E-19
7.5,2,37,4.20E-21
7.5,3,37,2.23E-21
7.5,4,37,2.66E-21
7.5,5,37,1.19E-21
7.5,6,37,2.79E-21
7.5,7,37,1.23E-21
7.5,8,37,1.34E-21
7.5,9,37,3.29E-21
7.5,10,37,6.47E-22
7.5,11,37,3.28E-21
7.5,12,37,1.64E-21
7.5,13,37,2.49E-21
7.5,14,37,3.13E-21
7.5,15,37,3.67E-21
7.5,16,37,1.70E-21
7.5,17,37,5.79E-21
7.5,18,37,2.56E-21
7.5,19,37,9.41E-23
7.5,20,37,1.55E-23
7.5,21,37,8.64E-23
7.5,22,37,4.04E-23
7.5,23,37,8.02E-23
7.5,24,37,3.83E-23
7.5,25,37,7.29E-23
7.5,26,37,5.74E-24
7.5,27,37,6.78E-23
7.5,28,37,3.64E-23
7.5,29,37,1.42E-22
7.5,30,37,2.90E-23
7.5,31,37,1.46E-22
7.5,0,38,1.02E-21
7.5,1,38,1.45E-08
7.5,2,38,2.31E-21
7.5,3,38,9.08E-22
7.5,4,38,1.36E-21
7.5,5,38,1.18E-21
7.5,6,38,1.87E-21
7.5,7,38,1.05E-21
7.5,8,38,9.19E-22
7.5,9,38,3.04E-21
7.5,10,38,8.55E-22
7.5,11,38,2.17E-21
7.5,12,38,1.11E-21
7.5,13,38,1.04E-21
7.5,14,38,1.49E-21
7.5,15,38,8.19E-22
7.5,16,38,9.98E-22
7.5,17,38,9.61E-22
7.5,18,38,6.26E-22
7.5,19,38,2.88E-22
7.5,20,38,2.24E-23
7.5,21,38,1.19E-22
7.5,22,38,3.46E-23
7.5,23,38,8.42E-23
7.5,24,38,2.76E-23
7.5,25,38,1.20E-22
7.5,26,38,1.94E-23
7.5,27,38,7.59E-23
7.5,28,38,2.63E-23
7.5,29,38,1.26E-22
7.5,30,38,3.70E-23
7.5,31,38,7.22E-23
7.5,0,39,4.41E-22
7.5,1,39,8.46E-21
7.5,2,39,3.38E-22
7.5,3,39,1.41E-22
7.5,4,39,2.36E-22
7.5,5,39,7.85E-22
7.5,6,39,5.71E-22
7.5,7,39,1.75E-22
7.5,8,39,3.42E-22
7.5,9,39,1.65E-21
7.5,10,39,3.10E-22
7.5,11,39,4.51E-22
7.5,12,39,3.18E-22
7.5,13,39,5.39E-22
7.5,14,39,1.24E-22
7.5,15,39,9.46E-22
7.5,16,39,1.78E-22
7.5,17,39,1.37E-21
7.5,18,39,8.16E-23
7.5,19,39,3.19E-22
7.5,20,39,7.65E-23
7.5,21,39,1.68E-22
7.5,22,39,3.99E-23
7.5,23,39,7.91E-23
7.5,24,39,1.74E-23
7.5,25,39,7.10E-23
7.5,26,39,3.36E-24
7.5,27,39,1.36E-22
7.5,28,39,3.08E-23
7.5,29,39,1.70E-22
7.5,30,39,1.97E-23
7.5,31,39,3.10E-23
7.5,0,40,1.54E-22
7.5,1,40,1.26E-08
7.5,2,40,5.00E-22
7.5,3,40,3.92E-22
7.5,4,40,1.18E-22
7.5,5,40,3.52E-23
7.5,6,40,2.10E-22
7.5,7,40,2.23E-22
7.5,8,40,8.11E-23
7.5,9,40,4.20E-22
7.5,10,40,9.11E-23
7.5,11,40,4.40E-22
7.5,12,40,3.06E-23
7.5,13,40,2.38E-22
7.5,14,40,2.71E-22
7.5,15,40,4.09E-22
7.5,16,40,4.18E-22
7.5,17,40,6.33E-22
7.5,18,40,1.45E-22
7.5,19,40,1.60E-22
7.5,20,40,5.87E-23
7.5,21,40,1.08E-22
7.5,22,40,5.29E-23
7.5,23,40,1.31E-22
7.5,24,40,4.08E-23
7.5,25,40,6.45E-23
7.5,26,40,3.69E-23
7.5,27,40,7.80E-23
7.5,28,40,2.98E-23
7.5,29,40,1.75E-22
7.5,30,40,1.83E-23
7.5,31,40,6.89E-23
7.5,0,41,9.64E-23
7.5,1,41,7.10E-21
7.5,2,41,1.61E-22
7.5,3,41,1.90E-22
7.5,4,41,7.12E-23
7.5,5,41,2.51E-22
7.5,6,41,1.56E-22
7.5,7,41,3.18E-22
7.5,8,41,9.93E-23
7.5,9,41,6.18E-22
7.5,10,41,8.37E-23
7.5,11,41,1.64E-22
7.5,12,41,1.38E-22
7.5,13,41,2.94E-22
7.5,14,41,1.79E-22
7.5,15,41,4.51E-22
7.5,16,41,1.57E-22
7.5,17,41,7.36E-22
7.5,18,41,1.89E-22
7.5,19,41,1.50E-22
7.5,20,41,7.92E-24
7.5,21,41,1.00E-22
7.5,22,41,2.94E-23
7.5,23,41,4.76E-23
7.5,24,41,4.00E-23
7.5,25,41,1.40E-23
7.5,26,41,5.12E-23
7.5,27,41,1.05E-22
7.5,28,41,3.36E-23
7.5,29,41,1.35E-22
7.5,30,41,6.81E-24
7.5,31,41,1.76E-22
7.5,0,42,7.69E-23
7.5,1,42,1.10E-08
7.5,2,42,2.45E-22
7.5,3,42,1.26E-22
7.5,4,42,1.74E-22
7.5,5,42,2.76E-23
7.5,6,42,1.68E-22
7.5,7,42,1.84E-22
7.5,8,42,9.30E-23
7.5,9,42,1.86E-22
7.5,10,42,1.94E-22
7.5,11,42,2.21E-22
7.5,12,42,1.65E-22
7.5,13,42,1.65E-22
7.5,14,42,9.90E-23
7.5,15,42,3.21E-22
7.5,16,42,1.22E-22
7.5,17,42,4.31E-22
7.5,18,42,8.29E-23
7.5,19,42,1.02E-22
7.5,20,42,1.54E-23
7.5,21,42,6.05E-23
7.5,22,42,3.82E-23
7.5,23,42,9.36E-23
7.5,24,42,3.57E-23
7.5,25,42,4.30E-23
7.5,26,42,4.63E-23
7.5,27,42,4.30E-23
7.5,28,42,3.64E-23
7.5,29,42,5.79E-23
7.5,30,42,4.47E-23
7.5,31,42,1.42E-22
7.5,0,43,2.40E-23
7.5,1,43,5.22E-21
7.5,2,43,8.73E-23
7.5,3,43,1.67E-22
7.5,4,43,3.21E-23
7.5,5,43,1.58E-22
7.5,6,43,3.31E-23
7.5,7,43,2.22E-22
7.5,8,43,1.96E-23
7.5,9,43,5.55E-22
7.5,10,43,4.46E-23
7.5,11,43,1.33E-22
7.5,12,43,3.01E-23
7.5,13,43,2.13E-22
7.5,14,43,1.04E-22
7.5,15,43,2.04E-22
7.5,16,43,1.65E-23
7.5,17,43,3.49E-22
7.5,18,43,1.35E-22
7.5,19,43,7.26E-23
7.5,20,43,5.22E-23
7.5,21,43,5.34E-23
7.5,22,43,7.61E-23
7.5,23,43,3.79E-23
7.5,24,43,2.51E-23
7.5,25,43,1.10E-22
7.5,26,43,2.56E-23
7.5,27,43,5.07E-23
7.5,28,43,4.26E-23
7.5,29,43,2.61E-23
7.5,30,43,4.45E-23
7.5,31,43,2.37E-22
7.5,0,44,1.39E-22
7.5,1,44,9.51E-09
7.5,2,44,2.12E-22
7.5,3,44,6.56E-23
7.5,4,44,6.58E-23
7.5,5,44,1.10E-22
7.5,6,44,1.17E-22
7.5,7,44,9.35E-23
7.5,8,44,9.32E-23
7.5,9,44,1.26E-22
7.5,10,44,8.23E-23
7.5,11,44,7.39E-23
7.5,12,44,9.26E-23
7.5,13,44,6.06E-23
7.5,14,44,6.07E-23
7.5,15,44,9.56E-23
7.5,16,44,1.73E-23
7.5,17,44,1.07E-22
7.5,18,44,3.77E-23
7.5,19,44,1.01E-22
7.5,20,44,1.36E-23
7.5,21,44,8.52E-23
7.5,22,44,3.30E-23
7.5,23,44,1.41E-22
7.5,24,44,1.14E-23
7.5,25,44,1.10E-22
7.5,26,44,3.07E-23
7.5,27,44,6.27E-23
7.5,28,44,3.17E-23
7.5,29,44,1.20E-22
7.5,30,44,4.78E-23
7.5,31,44,2.27E-22
7.5,0,45,5.32E-23
7.5,1,45,3.67E-21
7.5,2,45,8.93E-23
7.5,3,45,4.37E-23
7.5,4,45,3.32E-23
7.5,5,45,1.41E-22
7.5,6,45,4.27E-23
7.5,7,45,1.53E-22
7.5,8,45,3.82E-23
7.5,9,45,3.33E-22
7.5,10,45,2.24E-23
7.5,11,45,1.55E-22
7.5,12,45,1.82E-23
7.5,13,45,6.93E-23
7.5,14,45,4.03E-23
7.5,15,45,3.03E-22
7.5,16,45,1.64E-23
7.5,17,45,2.71E-22
7.5,18,45,7.71E-23
7.5,19,45,3.71E-23
7.5,20,45,2.09E-23
7.5,21,45,1.74E-23
7.5,22,45,3.75E-23
7.5,23,45,7.90E-23
7.5,24,45,2.41E-23
7.5,25,45,8.81E-23
7.5,26,45,6.44E-24
7.5,27,45,1.02E-22
7.5,28,45,4.51E-23
7.5,29,45,5.40E-23
7.5,30,45,7.15E-23
7.5,31,45,1.07E-22
7.5,0,46,3.62E-23
7.5,1,46,8.21E-09
7.5,2,46,1.22E-22
7.5,3,46,3.54E-23
7.5,4,46,7.32E-23
7.5,5,46,1.15E-22
7.5,6,46,1.02E-22
7.5,7,46,7.21E-23
7.5,8,46,4.05E-23
7.5,9,46,2.22E-22
7.5,10,46,8.56E-23
